step,t_s,thruster
2708,677.0,POD1_RNEG
2708,677.0,POD2_RNEG
2708,677.0,POD3_RNEG
2709,677.25,POD0_RNEG
2709,677.25,POD1_RNEG
2709,677.25,POD2_RNEG
2709,677.25,POD3_RNEG
2721,680.25,POD0_RPOS
2721,680.25,POD1_RPOS
2721,680.25,POD2_RPOS
2721,680.25,POD3_RPOS
2725,681.25,POD0_RPOS
2725,681.25,POD1_RPOS
2725,681.25,POD2_RPOS
2725,681.25,POD3_RPOS
2731,682.75,POD0_RPOS
2731,682.75,POD1_RPOS
2731,682.75,POD2_RPOS
2731,682.75,POD3_RPOS
2737,684.25,POD0_RNEG
2737,684.25,POD1_RNEG
2737,684.25,POD2_RNEG
2737,684.25,POD3_RNEG
2741,685.25,POD0_RNEG
2741,685.25,POD1_RNEG
2741,685.25,POD2_RNEG
2741,685.25,POD3_RNEG
2742,685.5,POD0_RNEG
2742,685.5,POD1_RNEG
2742,685.5,POD2_RNEG
2742,685.5,POD3_RNEG
2746,686.5,POD0_RNEG
2746,686.5,POD1_RNEG
2746,686.5,POD2_RNEG
2746,686.5,POD3_RNEG
2758,689.5,POD0_RPOS
2758,689.5,POD1_RPOS
2758,689.5,POD2_RPOS
2758,689.5,POD3_RPOS
2762,690.5,POD0_RPOS
2762,690.5,POD1_RPOS
2762,690.5,POD2_RPOS
2762,690.5,POD3_RPOS
2768,692.0,POD0_RPOS
2768,692.0,POD1_RPOS
2768,692.0,POD2_RPOS
2768,692.0,POD3_RPOS
2774,693.5,POD0_RNEG
2774,693.5,POD1_RNEG
2774,693.5,POD2_RNEG
2774,693.5,POD3_RNEG
2775,693.75,POD0_RNEG
2775,693.75,POD1_RNEG
2775,693.75,POD2_RNEG
2775,693.75,POD3_RNEG
2778,694.5,POD0_RNEG
2778,694.5,POD1_RNEG
2778,694.5,POD2_RNEG
2778,694.5,POD3_RNEG
2779,694.75,POD0_RNEG
2779,694.75,POD1_RNEG
2779,694.75,POD2_RNEG
2779,694.75,POD3_RNEG
2782,695.5,POD0_RNEG
2782,695.5,POD1_RNEG
2782,695.5,POD2_RNEG
2782,695.5,POD3_RNEG
2783,695.75,POD0_RNEG
2783,695.75,POD1_RNEG
2783,695.75,POD2_RNEG
2783,695.75,POD3_RNEG
2795,698.75,POD0_RPOS
2795,698.75,POD1_RPOS
2795,698.75,POD2_RPOS
2795,698.75,POD3_RPOS
2799,699.75,POD0_RPOS
2799,699.75,POD1_RPOS
2799,699.75,POD2_RPOS
2799,699.75,POD3_RPOS
2805,701.25,POD0_RPOS
2805,701.25,POD1_RPOS
2805,701.25,POD2_RPOS
2805,701.25,POD3_RPOS
2811,702.75,POD0_RNEG
2811,702.75,POD1_RNEG
2811,702.75,POD2_RNEG
2811,702.75,POD3_RNEG
2815,703.75,POD0_RNEG
2815,703.75,POD1_RNEG
2815,703.75,POD2_RNEG
2815,703.75,POD3_RNEG
2816,704.0,POD0_RNEG
2816,704.0,POD1_RNEG
2816,704.0,POD2_RNEG
2816,704.0,POD3_RNEG
2820,705.0,POD0_RNEG
2820,705.0,POD1_RNEG
2820,705.0,POD2_RNEG
2820,705.0,POD3_RNEG
2832,708.0,POD0_RPOS
2832,708.0,POD1_RPOS
2832,708.0,POD2_RPOS
2832,708.0,POD3_RPOS
2836,709.0,POD0_RPOS
2836,709.0,POD1_RPOS
2836,709.0,POD2_RPOS
2836,709.0,POD3_RPOS
2842,710.5,POD0_RPOS
2842,710.5,POD1_RPOS
2842,710.5,POD2_RPOS
2842,710.5,POD3_RPOS
2848,712.0,POD0_RNEG
2848,712.0,POD1_RNEG
2848,712.0,POD2_RNEG
2848,712.0,POD3_RNEG
2852,713.0,POD0_RNEG
2852,713.0,POD1_RNEG
2852,713.0,POD2_RNEG
2852,713.0,POD3_RNEG
2853,713.25,POD0_RNEG
2853,713.25,POD1_RNEG
2853,713.25,POD2_RNEG
2853,713.25,POD3_RNEG
2856,714.0,POD0_RNEG
2856,714.0,POD1_RNEG
2856,714.0,POD2_RNEG
2856,714.0,POD3_RNEG
2857,714.25,POD0_RNEG
2857,714.25,POD1_RNEG
2857,714.25,POD2_RNEG
2857,714.25,POD3_RNEG
2869,717.25,POD0_RPOS
2869,717.25,POD1_RPOS
2869,717.25,POD2_RPOS
2869,717.25,POD3_RPOS
2873,718.25,POD0_RPOS
2873,718.25,POD1_RPOS
2873,718.25,POD2_RPOS
2873,718.25,POD3_RPOS
2879,719.75,POD0_RPOS
2879,719.75,POD1_RPOS
2879,719.75,POD2_RPOS
2879,719.75,POD3_RPOS
2885,721.25,POD0_RNEG
2885,721.25,POD1_RNEG
2885,721.25,POD2_RNEG
2885,721.25,POD3_RNEG
2889,722.25,POD0_RNEG
2889,722.25,POD1_RNEG
2889,722.25,POD2_RNEG
2889,722.25,POD3_RNEG
2890,722.5,POD0_RNEG
2890,722.5,POD1_RNEG
2890,722.5,POD2_RNEG
2890,722.5,POD3_RNEG
2894,723.5,POD0_RNEG
2894,723.5,POD1_RNEG
2894,723.5,POD2_RNEG
2894,723.5,POD3_RNEG
2906,726.5,POD0_RPOS
2906,726.5,POD1_RPOS
2906,726.5,POD2_RPOS
2906,726.5,POD3_RPOS
2910,727.5,POD0_RPOS
2910,727.5,POD1_RPOS
2910,727.5,POD2_RPOS
2910,727.5,POD3_RPOS
2916,729.0,POD0_RPOS
2916,729.0,POD1_RPOS
2916,729.0,POD2_RPOS
2916,729.0,POD3_RPOS
2922,730.5,POD0_RNEG
2922,730.5,POD1_RNEG
2922,730.5,POD2_RNEG
2922,730.5,POD3_RNEG
2926,731.5,POD0_RNEG
2926,731.5,POD1_RNEG
2926,731.5,POD2_RNEG
2926,731.5,POD3_RNEG
2927,731.75,POD0_RNEG
2927,731.75,POD1_RNEG
2927,731.75,POD2_RNEG
2927,731.75,POD3_RNEG
2930,732.5,POD0_RNEG
2930,732.5,POD1_RNEG
2930,732.5,POD2_RNEG
2930,732.5,POD3_RNEG
2931,732.75,POD0_RNEG
2931,732.75,POD1_RNEG
2931,732.75,POD2_RNEG
2931,732.75,POD3_RNEG
2943,735.75,POD0_RPOS
2943,735.75,POD1_RPOS
2943,735.75,POD2_RPOS
2943,735.75,POD3_RPOS
2947,736.75,POD0_RPOS
2947,736.75,POD1_RPOS
2947,736.75,POD2_RPOS
2947,736.75,POD3_RPOS
2953,738.25,POD0_RPOS
2953,738.25,POD1_RPOS
2953,738.25,POD2_RPOS
2953,738.25,POD3_RPOS
2959,739.75,POD0_RNEG
2959,739.75,POD1_RNEG
2959,739.75,POD2_RNEG
2959,739.75,POD3_RNEG
2963,740.75,POD0_RNEG
2963,740.75,POD1_RNEG
2963,740.75,POD2_RNEG
2963,740.75,POD3_RNEG
2964,741.0,POD0_RNEG
2964,741.0,POD1_RNEG
2964,741.0,POD2_RNEG
2964,741.0,POD3_RNEG
2968,742.0,POD0_RNEG
2968,742.0,POD1_RNEG
2968,742.0,POD2_RNEG
2968,742.0,POD3_RNEG
2980,745.0,POD0_RPOS
2980,745.0,POD1_RPOS
2980,745.0,POD2_RPOS
2980,745.0,POD3_RPOS
2984,746.0,POD0_RPOS
2984,746.0,POD1_RPOS
2984,746.0,POD2_RPOS
2984,746.0,POD3_RPOS
2990,747.5,POD0_RPOS
2990,747.5,POD1_RPOS
2990,747.5,POD2_RPOS
2990,747.5,POD3_RPOS
2996,749.0,POD0_RNEG
2996,749.0,POD1_RNEG
2996,749.0,POD2_RNEG
2996,749.0,POD3_RNEG
3000,750.0,POD0_RNEG
3000,750.0,POD1_RNEG
3000,750.0,POD2_RNEG
3000,750.0,POD3_RNEG
3001,750.25,POD0_RNEG
3001,750.25,POD1_RNEG
3001,750.25,POD2_RNEG
3001,750.25,POD3_RNEG
3004,751.0,POD0_RNEG
3004,751.0,POD1_RNEG
3004,751.0,POD2_RNEG
3004,751.0,POD3_RNEG
3005,751.25,POD0_RNEG
3005,751.25,POD1_RNEG
3005,751.25,POD2_RNEG
3005,751.25,POD3_RNEG
3017,754.25,POD0_RPOS
3017,754.25,POD1_RPOS
3017,754.25,POD2_RPOS
3017,754.25,POD3_RPOS
3021,755.25,POD0_RPOS
3021,755.25,POD1_RPOS
3021,755.25,POD2_RPOS
3021,755.25,POD3_RPOS
3027,756.75,POD0_RPOS
3027,756.75,POD1_RPOS
3027,756.75,POD2_RPOS
3027,756.75,POD3_RPOS
3033,758.25,POD0_RNEG
3033,758.25,POD1_RNEG
3033,758.25,POD2_RNEG
3033,758.25,POD3_RNEG
3037,759.25,POD0_RNEG
3037,759.25,POD1_RNEG
3037,759.25,POD2_RNEG
3037,759.25,POD3_RNEG
3038,759.5,POD0_RNEG
3038,759.5,POD1_RNEG
3038,759.5,POD2_RNEG
3038,759.5,POD3_RNEG
3042,760.5,POD0_RNEG
3042,760.5,POD1_RNEG
3042,760.5,POD2_RNEG
3042,760.5,POD3_RNEG
3054,763.5,POD0_RPOS
3054,763.5,POD1_RPOS
3054,763.5,POD2_RPOS
3054,763.5,POD3_RPOS
3058,764.5,POD0_RPOS
3058,764.5,POD1_RPOS
3058,764.5,POD2_RPOS
3058,764.5,POD3_RPOS
3063,765.75,POD0_RPOS
3063,765.75,POD1_RPOS
3063,765.75,POD2_RPOS
3063,765.75,POD3_RPOS
3064,766.0,POD0_RPOS
3064,766.0,POD1_RPOS
3064,766.0,POD2_RPOS
3064,766.0,POD3_RPOS
3070,767.5,POD0_RNEG
3070,767.5,POD1_RNEG
3070,767.5,POD2_RNEG
3070,767.5,POD3_RNEG
3074,768.5,POD0_RNEG
3074,768.5,POD1_RNEG
3074,768.5,POD2_RNEG
3074,768.5,POD3_RNEG
3075,768.75,POD0_RNEG
3075,768.75,POD1_RNEG
3075,768.75,POD2_RNEG
3075,768.75,POD3_RNEG
3078,769.5,POD0_RNEG
3078,769.5,POD1_RNEG
3078,769.5,POD2_RNEG
3078,769.5,POD3_RNEG
3079,769.75,POD0_RNEG
3079,769.75,POD1_RNEG
3079,769.75,POD2_RNEG
3079,769.75,POD3_RNEG
3091,772.75,POD0_RPOS
3091,772.75,POD1_RPOS
3091,772.75,POD2_RPOS
3091,772.75,POD3_RPOS
3095,773.75,POD0_RPOS
3095,773.75,POD1_RPOS
3095,773.75,POD2_RPOS
3095,773.75,POD3_RPOS
3101,775.25,POD0_RPOS
3101,775.25,POD1_RPOS
3101,775.25,POD2_RPOS
3101,775.25,POD3_RPOS
3107,776.75,POD0_RNEG
3107,776.75,POD1_RNEG
3107,776.75,POD2_RNEG
3107,776.75,POD3_RNEG
3111,777.75,POD0_RNEG
3111,777.75,POD1_RNEG
3111,777.75,POD2_RNEG
3111,777.75,POD3_RNEG
3112,778.0,POD0_RNEG
3112,778.0,POD1_RNEG
3112,778.0,POD2_RNEG
3112,778.0,POD3_RNEG
3116,779.0,POD0_RNEG
3116,779.0,POD1_RNEG
3116,779.0,POD2_RNEG
3116,779.0,POD3_RNEG
3128,782.0,POD0_RPOS
3128,782.0,POD1_RPOS
3128,782.0,POD2_RPOS
3128,782.0,POD3_RPOS
3132,783.0,POD0_RPOS
3132,783.0,POD1_RPOS
3132,783.0,POD2_RPOS
3132,783.0,POD3_RPOS
3138,784.5,POD0_RPOS
3138,784.5,POD1_RPOS
3138,784.5,POD2_RPOS
3138,784.5,POD3_RPOS
3144,786.0,POD0_RNEG
3144,786.0,POD1_RNEG
3144,786.0,POD2_RNEG
3144,786.0,POD3_RNEG
3148,787.0,POD0_RNEG
3148,787.0,POD1_RNEG
3148,787.0,POD2_RNEG
3148,787.0,POD3_RNEG
3149,787.25,POD0_RNEG
3149,787.25,POD1_RNEG
3149,787.25,POD2_RNEG
3149,787.25,POD3_RNEG
3152,788.0,POD0_RNEG
3152,788.0,POD1_RNEG
3152,788.0,POD2_RNEG
3152,788.0,POD3_RNEG
3153,788.25,POD0_RNEG
3153,788.25,POD1_RNEG
3153,788.25,POD2_RNEG
3153,788.25,POD3_RNEG
3165,791.25,POD0_RPOS
3165,791.25,POD1_RPOS
3165,791.25,POD2_RPOS
3165,791.25,POD3_RPOS
3169,792.25,POD0_RPOS
3169,792.25,POD1_RPOS
3169,792.25,POD2_RPOS
3169,792.25,POD3_RPOS
3175,793.75,POD0_RPOS
3175,793.75,POD1_RPOS
3175,793.75,POD2_RPOS
3175,793.75,POD3_RPOS
3181,795.25,POD0_RNEG
3181,795.25,POD1_RNEG
3181,795.25,POD2_RNEG
3181,795.25,POD3_RNEG
3185,796.25,POD0_RNEG
3185,796.25,POD1_RNEG
3185,796.25,POD2_RNEG
3185,796.25,POD3_RNEG
3186,796.5,POD0_RNEG
3186,796.5,POD1_RNEG
3186,796.5,POD2_RNEG
3186,796.5,POD3_RNEG
3190,797.5,POD0_RNEG
3190,797.5,POD1_RNEG
3190,797.5,POD2_RNEG
3190,797.5,POD3_RNEG
3202,800.5,POD0_RPOS
3202,800.5,POD1_RPOS
3202,800.5,POD2_RPOS
3202,800.5,POD3_RPOS
3206,801.5,POD0_RPOS
3206,801.5,POD1_RPOS
3206,801.5,POD2_RPOS
3206,801.5,POD3_RPOS
3212,803.0,POD0_RPOS
3212,803.0,POD1_RPOS
3212,803.0,POD2_RPOS
3212,803.0,POD3_RPOS
3218,804.5,POD0_RNEG
3218,804.5,POD1_RNEG
3218,804.5,POD2_RNEG
3218,804.5,POD3_RNEG
3222,805.5,POD0_RNEG
3222,805.5,POD1_RNEG
3222,805.5,POD2_RNEG
3222,805.5,POD3_RNEG
3223,805.75,POD0_RNEG
3223,805.75,POD1_RNEG
3223,805.75,POD2_RNEG
3223,805.75,POD3_RNEG
3226,806.5,POD0_RNEG
3226,806.5,POD1_RNEG
3226,806.5,POD2_RNEG
3226,806.5,POD3_RNEG
3227,806.75,POD0_RNEG
3227,806.75,POD1_RNEG
3227,806.75,POD2_RNEG
3227,806.75,POD3_RNEG
3239,809.75,POD0_RPOS
3239,809.75,POD1_RPOS
3239,809.75,POD2_RPOS
3239,809.75,POD3_RPOS
3243,810.75,POD0_RPOS
3243,810.75,POD1_RPOS
3243,810.75,POD2_RPOS
3243,810.75,POD3_RPOS
3249,812.25,POD0_RPOS
3249,812.25,POD1_RPOS
3249,812.25,POD2_RPOS
3249,812.25,POD3_RPOS
3255,813.75,POD0_RNEG
3255,813.75,POD1_RNEG
3255,813.75,POD2_RNEG
3255,813.75,POD3_RNEG
3259,814.75,POD0_RNEG
3259,814.75,POD1_RNEG
3259,814.75,POD2_RNEG
3259,814.75,POD3_RNEG
3260,815.0,POD0_RNEG
3260,815.0,POD1_RNEG
3260,815.0,POD2_RNEG
3260,815.0,POD3_RNEG
3264,816.0,POD0_RNEG
3264,816.0,POD1_RNEG
3264,816.0,POD2_RNEG
3264,816.0,POD3_RNEG
